date,open,high,low,close,close_adj,volume,div,split,trend,seasonal,residual,SMA,EMA,diffCloseSMA,BBlow,BBmid,BBup,BBwidth,BBperc,RSI,5dayMinimum,5dayMaximum,5dayExtremum,20dayMinimum,20dayMaximum,20dayExtremum,60dayMinimum,60dayMaximum,60dayExtremum,10dayTrendWeak,5dayTrendStrong,1dayReturn,1dayReturn_perc,2dayReturn,2dayReturn_perc,3dayReturn,3dayReturn_perc,4dayReturn,4dayReturn_perc,5dayReturn,5dayReturn_perc,close_adj_in1days,close_adj_in2days,close_adj_in3days,close_adj_in4days,close_adj_in5days,buySellKeepRec
2018-04-12,89.82,90.27,89.67,89.93,75.6199,1663299.0,0.0,1.0,73.38820575396824,1.021780470744291,1.0084450325589958,73.09471500000001,73.7138454821773,2.5251849999999934,69.85996586210554,73.09471500000001,76.32946413789448,8.850842739846424,0.8903216126434557,66.25526109960718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1771999999999991,-0.01556733082164885,0.6137999999999977,-0.008116911024743434,1.084699999999998,-0.014344107834048936,0.7314999999999969,-0.009673379626262468,0.7988,-0.010563356999943041,76.7971,76.2337,76.7046,76.3514,76.4187,0.0
2018-04-11,89.85,90.06,88.96,89.87,75.5694,1605810.0,0.0,1.0,73.41949325396824,1.018303455094325,1.0107817083141453,72.87188,73.51320816451175,2.6975199999999973,69.75165269763748,72.87188,75.99210730236253,8.563597652105372,0.9322633799719549,65.98493096106483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.050499999999999545,-0.0006682599041409887,1.2276999999999987,-0.01624599374879243,0.6642999999999972,-0.008790595135067969,1.1351999999999975,-0.015021953330316196,0.7819999999999965,-0.01034810386214513,75.6199,76.7971,76.2337,76.7046,76.3514,0.0
2018-04-10,90.0,90.99,89.77,89.99,75.6703,2546726.0,0.0,1.0,73.44918234126983,1.0248799372058477,1.005230133253255,72.69698000000001,73.29676691867088,2.973319999999987,69.8183884703786,72.69698000000001,75.57557152962143,7.9194253451007635,1.0164539618427606,66.94937541979773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.10089999999999577,0.001333416148739941,-0.050399999999996226,0.0006660473131465672,1.126800000000003,-0.014890914929635679,0.5634000000000015,-0.0074454574648177285,1.0343000000000018,-0.013668506666419944,75.5694,75.6199,76.7971,76.2337,76.7046,0.0
2018-04-09,89.5,89.54,87.74,88.34,74.2829,1285442.0,0.0,1.0,73.47635595238094,1.0306892521737454,0.9808746112478216,72.49265,73.04692133116255,1.7902500000000003,69.92379066052504,72.49265,75.06150933947495,7.0872270208771635,0.8484523213259911,59.65116278410035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.3873999999999995,-0.018677246041821194,1.2865000000000038,-0.01731892535159507,1.3370000000000033,-0.017998758799131487,2.5142000000000024,-0.033846282253385374,1.950800000000001,-0.026261764147603284,75.6703,75.5694,75.6199,76.7971,76.2337,1.0
2018-04-06,88.5,89.4,88.21,88.97,74.8126,1519153.0,0.0,1.0,73.50015575396824,1.0271228745487457,0.9909781698781875,72.35096,72.9168183133902,2.4616400000000027,69.8820463948677,72.35096,74.8198736051323,6.824826111864446,0.9985269624021721,64.54891219949053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.5297000000000054,0.007080358121492991,0.8576999999999941,-0.011464646329628847,0.7567999999999984,-0.010115943036333341,0.8072999999999979,-0.010790963019598365,1.984499999999997,-0.026526280332457297,74.2829,75.6703,75.5694,75.6199,76.7971,0.0
2018-04-05,88.72,89.06,87.73,88.7,74.5856,2300732.0,0.0,1.0,73.5179232142857,1.0242704626513095,0.9904831881457993,72.17816,72.71726234637863,2.407439999999994,69.9506252430081,72.17816,74.4056947569919,6.172323475666047,1.040382140490378,63.38954456315966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.22700000000000387,-0.0030434829243177752,-0.3027000000000015,0.004058424146215933,1.084699999999998,-0.014543021709284343,0.9838000000000022,-0.013190213660545735,1.0343000000000018,-0.013867288055603222,74.8126,74.2829,75.6703,75.5694,75.6199,0.0
2018-04-04,88.89,88.89,86.62,87.41,73.5009,2433409.0,0.0,1.0,73.53147857142856,1.016216102591736,0.9836334423046399,71.98728,72.52059522494481,1.513620000000003,69.97364468783283,71.98728,74.00091531216717,5.594419770179308,0.8758426341786227,57.39785400928934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.084699999999998,-0.014757642423426143,1.3117000000000019,-0.017846039980462747,0.7819999999999965,-0.0106393255048578,2.169399999999996,-0.029515284846852063,2.0685000000000002,-0.02814251254066269,74.5856,74.8126,74.2829,75.6703,75.5694,1.0
2018-04-03,87.95,89.22,87.35,88.68,74.5688,1964750.0,0.0,1.0,73.54385654761904,1.0095369514992363,1.0043579798003492,71.822465,72.41740524862321,2.746335000000002,69.79183659255904,71.822465,73.85309340744095,5.654577317670614,1.1762278588087403,67.1330337266285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0678999999999945,0.014321002885925416,0.01680000000000348,-0.00022529529776527113,0.24380000000000734,-0.003269463904474801,-0.28589999999999804,0.0038340431923270524,1.1015000000000015,-0.014771593481456069,73.5009,74.5856,74.8126,74.2829,75.6703,0.0
2018-03-29,85.95,88.92,85.73,88.15,74.1231,3863673.0,0.0,1.0,73.55330039682542,1.002751491885092,1.0049815591899158,71.62444,72.19094264321512,2.498659999999987,69.96523408462791,71.62444,73.2836459153721,4.633071938495011,1.2529686269951703,64.8966218634617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4457000000000022,-0.006012970315596666,-0.6221999999999923,0.008394144335571396,0.4625000000000057,-0.0062396203072996315,0.6895000000000095,-0.009302093409476964,0.15980000000000416,-0.0021558731353654714,74.5688,73.5009,74.5856,74.8126,74.2829,0.0
2018-03-28,84.5,85.56,83.88,85.56,71.9452,2177629.0,0.0,1.0,73.56122757936508,1.0071248692594021,0.9711124811052105,71.504615,71.9875576582904,0.44058499999999867,70.30088782114862,71.504615,72.70834217885138,3.366851716777667,0.6830086616555477,49.906195028755484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.177899999999994,-0.030271651201192018,2.623599999999996,-0.036466644056865505,1.5557000000000016,-0.02162340225616166,2.6403999999999996,-0.03670015511806213,2.8674000000000035,-0.03985533433780164,74.1231,74.5688,73.5009,74.5856,74.8126,1.0
2018-03-27,86.98,87.49,85.37,85.81,72.1555,2598782.0,0.0,1.0,73.5688378968254,1.004292666802097,0.9765967012650536,71.55758999999999,71.99201635916307,0.597910000000013,70.197824692454,71.55758999999999,72.91735530754598,3.800478209358322,0.7198577933566646,51.82967385491758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.2103000000000037,0.0029145387392507383,1.9675999999999902,-0.02726888456181431,2.4132999999999925,-0.03344582187082046,1.345399999999998,-0.018645841273360997,2.430099999999996,-0.03367865235498324,71.9452,74.1231,74.5688,73.5009,74.5856,0.0
2018-03-26,84.95,86.24,84.42,85.21,71.6509,2072805.0,0.0,1.0,73.56898988095239,0.9988050248755036,0.975093223335772,71.63705,71.97480755486446,0.013849999999990814,69.99117731901711,71.63705,73.28292268098289,4.595031986891951,0.5042074943463184,47.45643751491874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5046000000000106,-0.007042479578065475,0.2943000000000069,-0.004107415259264169,2.472200000000001,-0.034503404702523,2.917900000000003,-0.040723842966382984,1.8500000000000085,-0.025819633807809828,72.1555,71.9452,74.1231,74.5688,73.5009,1.0
2018-03-23,84.5,84.72,83.17,84.18,70.7848,2379728.0,0.0,1.0,73.55794146825396,1.006075683034885,0.9564885823657276,71.743845,72.00890308695546,-0.959044999999989,69.84976927767366,71.743845,73.63792072232633,5.280106529908831,0.24683034350335414,38.885440378061446,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8660999999999888,-0.012235677716119664,1.3706999999999994,-0.019364326804624632,1.1603999999999957,-0.0163933499847424,3.3382999999999896,-0.0471612549586915,3.783999999999992,-0.05345780450040105,71.6509,72.1555,71.9452,74.1231,74.5688,1.0
2018-03-22,86.16,86.64,84.4,85.33,71.7518,2086260.0,0.0,1.0,73.54266964285713,1.006291048081895,0.9695490836918034,71.86451000000001,72.13775604347708,-0.11271000000000697,69.92329884929892,71.86451000000001,73.8057211507011,5.402419499419374,0.4709691550145639,46.50883163341054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.9669999999999987,0.013477013817075001,-0.10090000000000998,0.0014062364985967246,0.4037000000000006,-0.005626339687645476,0.1933999999999969,-0.0026954027634149558,2.371299999999991,-0.033048648256907676,70.7848,71.6509,72.1555,71.9452,74.1231,0.0
2018-03-21,85.9,87.07,85.24,86.1,72.3993,1701219.0,0.0,1.0,73.53056765873015,1.0012390775951494,0.9833964971291442,71.943975,72.17838299542204,0.455325000000002,69.90031042783889,71.943975,73.9876395721611,5.681266769485856,0.6113991518477299,52.73979883081647,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.6474999999999937,0.008943456635630342,-1.6144999999999925,0.0222999393640545,-0.7484000000000037,0.010337116519082423,-0.24379999999999313,0.003367435872998703,-0.45409999999999684,0.006272160089945578,71.7518,70.7848,71.6509,72.1555,71.9452,0.0
2018-03-20,85.37,86.41,84.81,85.99,72.3068,2014625.0,0.0,1.0,73.52335178571427,1.0053969161110043,0.9781744068098248,71.972145,72.15512857388752,0.3346549999999979,69.88900154792896,71.972145,74.05528845207104,5.788749111398699,0.5803245210182926,51.91146373411542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09250000000000114,-0.0012792711058988715,-0.5549999999999926,0.007675626635392452,-1.5219999999999914,0.021049195926247433,-0.6559000000000026,0.009071069387664776,-0.151299999999992,0.0020924726305131536,72.3993,71.7518,70.7848,71.6509,72.1555,0.0
2018-03-19,85.46,85.83,84.43,85.17,71.6173,1543511.0,0.0,1.0,73.51807916666665,1.003573810513222,0.9706764049979388,72.0062,72.13916316061253,-0.3889000000000067,69.88045295013576,72.0062,74.13194704986425,5.904344486625442,0.4085262754981025,45.5035984879882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6894999999999953,-0.009627562055536831,0.7819999999999965,-0.01091914942339356,0.13450000000000273,-0.0018780378483969073,-0.832499999999996,0.011624286310709775,0.03359999999999275,-0.0004691603844322323,72.3068,72.3993,71.7518,70.7848,71.6509,0.0
2018-03-16,85.2,86.19,85.2,85.86,72.1975,3314005.0,0.0,1.0,73.5119363095238,1.005898767808734,0.9763600950817308,72.09491,72.19409612488752,0.1025900000000064,69.89470881837893,72.09491,74.29511118162107,6.1036241854551685,0.5233137771347846,50.61103522798139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.5802000000000049,0.008036289345198955,0.1092999999999904,-0.0015139028359707485,0.20179999999999154,-0.002795110634024711,-0.4457000000000022,0.0061733439523529166,-1.412700000000001,0.019567159527684508,71.6173,72.3068,72.3993,71.7518,70.7848,0.0
2018-03-15,83.5,85.35,83.5,85.12,71.5753,2007692.0,0.0,1.0,73.50464742063492,1.004242457289398,0.96963838545741,72.18993,72.19373782224412,-0.6146300000000053,69.82242944363112,72.18993,74.55743055636889,6.55908810652367,0.37019432828715254,44.61066269335556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6222000000000065,-0.008692942956578742,0.04200000000000159,-0.0005867946065192253,0.7314999999999969,-0.01022000606354423,0.8239999999999981,-0.011512351327902293,0.17650000000000432,-0.002465934477396514,72.1975,71.6173,72.3068,72.3993,71.7518,0.0
2018-03-14,84.33,85.21,83.92,84.17,70.7764,1410863.0,0.0,1.0,73.49888015873016,0.9999563740437523,0.9630009011019175,72.28705,72.25883654037509,-1.5106499999999983,69.86953674584663,72.28705,74.70456325415336,6.688648254848864,0.18756117522734267,35.56416017404807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7989000000000033,-0.011287660858704252,1.4211000000000098,-0.020078726807240876,0.8409000000000049,-0.011881079003735806,1.5304000000000002,-0.021623026884667773,1.6229000000000013,-0.02292995970408218,71.5753,72.1975,71.6173,72.3068,72.3993,1.0
2018-03-13,85.61,86.2,83.86,84.63,71.1632,2099201.0,0.0,1.0,73.49405833333333,0.9989820460322538,0.9692717519464163,72.44807999999999,72.41488249199352,-1.284879999999987,70.025473798735,72.44807999999999,74.87068620126497,6.687841006317859,0.23481451518429275,38.289163059410285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.386800000000008,0.00543539357420697,0.41209999999999525,-0.005790914405198189,1.0343000000000018,-0.014534197450367659,0.45409999999999684,-0.0063811070890571475,1.1435999999999922,-0.016070103649076906,70.7764,71.5753,72.1975,71.6173,72.3068,0.0
2018-03-12,85.75,85.99,85.26,85.71,72.0714,1086510.0,0.0,1.0,73.48781825396826,0.9971069228473357,0.9835713567007739,72.535955,72.54663854378232,-0.46455500000000427,70.17955449204136,72.535955,74.89235550795864,6.497193034705725,0.40142698611059746,45.68659020030382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.9081999999999937,0.012601392507985087,-1.2950000000000017,0.01796829255432808,-0.49609999999999843,0.006883451688186937,0.1261000000000081,-0.0017496538155219454,-0.45409999999999684,0.006300696253992544,71.1632,70.7764,71.5753,72.1975,71.6173,0.0
2018-03-09,84.97,85.61,84.12,85.13,71.5837,1563445.0,0.0,1.0,73.48070416666665,1.006286241350994,0.9680979446439629,72.603225,72.59666365365413,-1.0195250000000016,70.22698055644881,72.603225,74.97946944355118,6.545837167842577,0.2854755636006098,40.09292163352404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4877000000000038,-0.006813003518957528,-0.4204999999999899,0.0058742423205281336,-0.8072999999999979,0.011277707075772803,-0.008399999999994634,0.00011734514980354938,0.6138000000000119,-0.00857457773208159,72.0714,71.1632,70.7764,71.5753,72.1975,0.0
2018-03-08,84.59,85.94,83.74,84.97,71.4491,3022154.0,0.0,1.0,73.47296706349206,1.0235177282290544,0.9501098375604645,72.66671,72.70329140667036,-1.2176099999999934,70.33539115959913,72.66671,74.99802884040086,6.416470046327593,0.2388581135065536,38.52018119298098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.13459999999999184,-0.001883858579044162,0.6222999999999956,-0.008709696833130165,-0.28589999999999804,0.004001449983274785,-0.6727000000000061,0.00941509410195518,0.1261999999999972,-0.0017662923675734188,71.5837,72.0714,71.1632,70.7764,71.5753,0.0
2018-03-07,83.71,85.57,83.01,84.86,71.3566,1932840.0,0.0,1.0,73.46132896825397,1.0166983328242196,0.9553956430444513,72.774345,72.83531155474091,-1.4177449999999965,70.47933515211082,72.774345,75.06935484788917,6.307194789287835,0.19112441907298122,37.50542807558255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09250000000000114,-0.0012963061580848478,0.22709999999999297,-0.0031826067946061354,0.7147999999999968,-0.0100172934248548,-0.1933999999999969,0.0027103309294445044,-0.5802000000000049,0.008130992788333624,71.4491,71.5837,72.0714,71.1632,70.7764,0.0
2018-03-06,84.42,85.0,83.87,84.16,70.768,1786313.0,0.0,1.0,73.44329841269841,1.0029159588020644,0.9607717100168908,72.95261,72.99096540260838,-2.1846100000000064,70.57345996698218,72.95261,75.33176003301783,6.52245350239785,0.04088435582413702,30.98141370214008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5885999999999996,-0.00831731856206197,0.6811000000000007,-0.009624406511417494,0.8156999999999925,-0.011526396111236625,1.3033999999999963,-0.018417929007460865,0.39520000000000266,-0.005584444946868716,71.3566,71.4491,71.5837,72.0714,71.1632,1.0
2018-03-05,82.55,83.49,81.82,83.49,70.2046,3411179.0,0.0,1.0,73.42008095238094,1.0073706215185676,0.9492080857788266,73.119525,73.22496176077767,-2.9149249999999967,70.914846256167,73.119525,75.324203743833,6.030342083959107,-0.1610770408508997,24.161110689935583,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0.5634000000000015,-0.008025115163393881,1.152000000000001,-0.016409181164767084,1.2445000000000022,-0.017726758645444818,1.379099999999994,-0.019644011930842087,1.8667999999999978,-0.026590850172210967,70.768,71.3566,71.4491,71.5837,72.0714,3.0
2018-03-02,84.42,84.74,83.23,83.97,70.6083,2576744.0,0.0,1.0,73.39231111111111,1.0091365563612016,0.9533563258709128,73.365485,73.54289457770165,-2.757185000000007,71.43605783601852,73.365485,75.2949121639815,5.259768033923544,-0.21450870275672734,25.80561995135914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.4037000000000006,0.005717458145855336,0.15970000000000084,-0.00226177375747616,0.7483000000000004,-0.01059790421239426,0.8408000000000015,-0.011907948498972587,0.9753999999999934,-0.013814239968955366,70.2046,70.768,71.3566,71.4491,71.5837,0.0
2018-03-01,86.4,86.84,84.61,85.3,71.7266,2413557.0,0.0,1.0,73.36033511904762,1.0153507362615135,0.9629480325043202,73.62657499999999,73.85179927009129,-1.8999749999999835,71.85330998215572,73.62657499999999,75.39984001784426,4.816915679818781,-0.03572787510063111,31.0795773562189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.118300000000005,0.015591147496186952,-1.5220000000000056,0.02121946390878704,-0.9586000000000041,0.013364637386966693,-0.37000000000000455,0.005158476771518594,-0.2775000000000034,0.0038688575786389734,70.6083,70.2046,70.768,71.3566,71.4491,0.0
2018-02-28,87.25,87.89,86.4,86.82,73.0047,2164993.0,0.0,1.0,73.32746369047618,1.0032845743230052,0.9923389137196609,73.887245,74.0755044564167,-0.8825449999999933,71.80243098577455,73.887245,75.97205901422544,5.643231153700328,0.2883396327015101,39.35213108545743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,-1.278099999999995,0.017507092009144576,-2.3964,0.03282528385158767,-2.8001000000000005,0.03835506481089579,-2.236699999999999,0.03063775345970876,-1.6480999999999995,0.02257525885319711,71.7266,70.6083,70.2046,70.768,71.3566,-1.0
2018-02-27,87.98,88.27,86.79,87.7,73.7447,1762872.0,0.0,1.0,73.29635972222222,0.9989257437326277,1.0071988046991578,74.103775,74.18822071498688,-0.35907500000000425,71.57772115427316,74.103775,76.62982884572683,6.8176117768004,0.42892570350243553,45.68918323345425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,-0.7399999999999949,0.010034619437057746,-2.01809999999999,0.027366034440441056,-3.1363999999999947,0.042530514057281366,-3.5400999999999954,0.048004805769092496,-2.976699999999994,0.04036493470039193,73.0047,71.7266,70.6083,70.2046,70.768,-1.0
2018-02-26,87.82,88.2,87.51,87.75,73.7868,1760487.0,0.0,1.0,73.26868710317461,0.9969136837550808,1.0101891728472927,74.31147,74.23490710603814,-0.5246700000000004,71.3010295730173,74.31147,77.3219104269827,8.102222784672938,0.41285826563824973,46.069041063257664,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-0.04210000000000491,0.0005705627564822624,-0.7820999999999998,0.010599456813413788,-2.0601999999999947,0.027920983156878965,-3.1784999999999997,0.04307681048642842,-3.5822000000000003,0.048547978771270706,73.7447,73.0047,71.7266,70.6083,70.2046,-2.0
2018-02-23,87.46,88.34,85.77,87.05,73.1981,3170037.0,0.0,1.0,73.24738591269842,0.9975848350707788,1.0017465138107553,74.5549,74.28207627509478,-1.356800000000007,71.01306308223934,74.5549,78.09673691776067,9.501285409170054,0.30846097215878476,39.76675035565697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5887000000000029,-0.008042558481709206,0.546599999999998,-0.007467406940890431,-0.1933999999999969,0.0026421450830007576,-1.4714999999999918,0.020102980815075666,-2.5897999999999968,0.03538069977226177,73.7868,73.7447,73.0047,71.7266,70.6083,0.0
2018-02-22,86.0,87.53,85.68,87.22,73.3411,1445097.0,0.0,1.0,73.22946230158732,1.0006212736114897,1.00090265716769,74.83995999999999,74.39617904089424,-1.4988599999999934,70.8869670880897,74.83995999999999,78.79295291191028,10.563856292574947,0.3104145348346111,40.80931774148194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.14300000000000068,0.0019497934991430377,0.4457000000000022,-0.006077083654322024,0.4035999999999973,-0.005503053540238723,-0.3363999999999976,0.004586786944837162,-1.6144999999999925,0.02201357765291212,73.1981,73.7868,73.7447,73.0047,71.7266,0.0
2018-02-21,86.82,86.87,86.06,86.77,72.9627,1227161.0,0.0,1.0,73.20911150793653,0.9987485024344028,0.9978829896638673,75.093485,74.5072399925673,-2.130785000000003,70.91364535509572,75.093485,79.27332464490428,11.132362933759904,0.24511163333769465,36.867518593982936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3783999999999992,-0.005186211584823575,0.2353999999999985,-0.003226306044047167,0.8241000000000014,-0.011294812280795652,0.7819999999999965,-0.010717805125084467,0.04200000000000159,-0.0005756365923959006,73.3411,73.1981,73.7868,73.7447,73.0047,0.0
2018-02-20,87.42,87.49,86.09,86.8,72.9879,1735358.0,0.0,1.0,73.18530238095238,0.9939619405091467,1.0033610583406714,75.412175,74.66982314967964,-2.4242750000000086,70.96724614708073,75.412175,79.85710385291928,11.788358717725023,0.22729878472544857,37.01526397718648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.025199999999998113,0.0003452627079282289,0.35320000000000107,-0.004839158271439548,0.2102000000000004,-0.0028799294129575603,0.7989000000000033,-0.010945649895393705,0.7567999999999984,-0.010368841958735553,72.9627,73.3411,73.1981,73.7868,73.7447,0.0
2018-02-19,88.33,88.46,87.0,87.28,73.3915,1057637.0,0.0,1.0,73.1627015873016,0.9924987758054589,1.0107088082064652,75.768705,74.84686769175119,-2.3772050000000036,71.02492854132122,75.768705,80.51248145867878,12.521730333595594,0.24943960569106433,39.28452605203136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.4035999999999973,0.005499274439138002,-0.4287999999999954,0.0058426384526817365,-0.050399999999996226,0.0006867280270875797,-0.1933999999999969,0.0026351825483876823,0.395300000000006,-0.0053861823235661355,72.9879,72.9627,73.3411,73.1981,73.7868,0.0
2018-02-16,87.83,88.59,87.5,88.12,74.0979,2078106.0,0.0,1.0,73.14415178571427,0.9886816795261606,1.0246364593856159,76.14626,75.00006429088289,-2.0483600000000024,71.03188407036637,76.14626,81.26063592963362,13.433032507791253,0.29974487325702515,43.48379067239505,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,-0.7064000000000021,0.009533333603246597,-1.1099999999999994,0.01498018162458048,-1.1351999999999975,0.015320272234435772,-0.7567999999999984,0.010213514822957181,-0.899799999999999,0.012143394077295033,73.3915,72.9879,72.9627,73.3411,73.1981,-1.0
2018-02-15,88.74,88.86,86.77,87.43,73.5177,2052465.0,0.0,1.0,73.12651567460318,0.9937734977378574,1.0116484497185358,76.422065,75.09502895308108,-2.9043649999999985,71.18580145037643,76.422065,81.65832854962358,13.7035384993158,0.22266818004139716,38.63489609186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5801999999999907,-0.007891977034101938,-0.12620000000001141,0.0017165934189998788,-0.5298000000000087,0.00720642783982639,-0.5550000000000068,0.00754920243696422,-0.17660000000000764,0.0024021426132755375,74.0979,73.3915,72.9879,72.9627,73.3411,0.0
2018-02-14,87.37,88.5,85.38,88.0,73.997,2250521.0,0.0,1.0,73.10937083333334,0.9931255632318807,1.0191471762861197,76.65919,75.2610635797212,-2.6621899999999954,71.54233317733856,76.65919,81.77604682266143,13.349624024624923,0.2398608078879849,41.26727060335822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.47929999999999495,0.006477289619849391,0.10089999999999577,-0.0013635687933293283,-0.6055000000000064,0.008182764166114964,-1.0091000000000037,0.013637039339432722,-1.0343000000000018,0.013977593686230527,73.5177,74.0979,73.3915,72.9879,72.9627,0.0
2018-02-13,87.2,87.31,86.41,86.72,72.9207,1202146.0,0.0,1.0,73.09119325396824,0.9989437698835485,0.99872227046243,76.84208,75.39412290390239,-3.921379999999999,71.8591867169347,76.84208,81.82497328306529,12.96917856222865,0.10651575528146681,31.888227508306635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0763000000000034,-0.014759869282659155,0.5970000000000084,-0.008186975714714828,1.1771999999999991,-0.016143564173136005,0.470799999999997,-0.006456328587081561,0.0671999999999997,-0.00092154902517394,73.997,73.5177,74.0979,73.3915,72.9879,1.0
2018-02-12,87.79,88.47,86.9,87.31,73.4168,1938620.0,0.0,1.0,73.06948075396825,0.9981513430067301,1.0066141580697798,77.09097499999999,75.65448320957631,-3.674174999999991,72.42951243257356,77.09097499999999,81.75243756742641,12.093406698842314,0.10589890545570897,34.15054962724881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.49609999999999843,0.006757308953808883,0.5802000000000049,-0.00790282333198955,0.10090000000000998,-0.0013743448366043687,0.6811000000000007,-0.009277168168593475,-0.025300000000001432,0.00034460777369760276,72.9207,73.997,73.5177,74.0979,73.3915,0.0
2018-02-09,87.19,88.09,85.95,86.64,72.8534,2300632.0,0.0,1.0,73.045548015873,0.9910733227374833,1.0063528639304886,77.19524,75.89002881058434,-4.341840000000005,72.7804080809324,77.19524,81.6100719190676,11.438093641700174,0.008266670215953072,29.002314443495546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5634000000000015,-0.0077333384577795705,0.06730000000000302,-0.000923772946767043,1.1436000000000064,-0.015697276997367338,0.6643000000000114,-0.009118311568163007,1.2445000000000022,-0.017082250107750774,73.4168,72.9207,73.997,73.5177,74.0979,1.0
2018-02-08,88.7,89.31,86.84,87.53,73.6018,2281946.0,0.0,1.0,73.01916587301587,0.9883014512760945,1.0199106691607076,77.32852,76.2096739485406,-3.7267200000000003,73.30219067536468,77.32852,81.35484932463531,10.41356882204732,0.03720626164409067,31.992619311215694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.7484000000000037,0.010168229581341781,-0.18500000000000227,0.0025135254844310673,-0.6811000000000007,0.00925384976997845,0.39520000000000266,-0.005369433899714338,-0.08409999999999229,0.0011426350985980216,72.8534,73.4168,72.9207,73.997,73.5177,0.0
2018-02-07,88.99,89.81,87.95,89.1,74.9219,2193123.0,0.0,1.0,72.99244960317459,0.9804573589439011,1.0468926078387741,77.37729,76.4841869957554,-2.4553900000000084,73.51230905106658,77.37729,81.24227094893342,9.989962039077414,0.1823541910759487,38.25408820698599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,-1.3200999999999965,0.017619681294788303,-2.0685000000000002,0.02760874991157458,-1.5050999999999988,0.020088919261257332,-2.001199999999997,0.02671048118106989,-0.9248999999999938,0.0123448551091202,73.6018,72.8534,73.4168,72.9207,73.997,-1.0
